id,alive,request,resolve,url,subdomain,level,cname,ip,public,cdn,port,status,reason,title,banner,cidr,asn,org,addr,isp,source
10,1,1,1,https://resource.vipkid.com.cn,resource.vipkid.com.cn,1,"resource.vipkid.com.cn.w.alikunlun.com,resource.vipkid.com.cn.w.alikunlun.com,resource.vipkid.com.cn.w.alikunlun.com,resource.vipkid.com.cn.w.alikunlun.com,resource.vipkid.com.cn.w.alikunlun.com,resource.vipkid.com.cn.w.alikunlun.com,resource.vipkid.com.cn.w.alikunlun.com,resource.vipkid.com.cn.w.alikunlun.com","47.246.42.145,47.246.41.164,47.246.42.146,47.246.41.166,47.246.42.144,47.246.41.165,47.246.42.147,47.246.41.163","1,1,1,1,1,1,1,1",1,443,403,Forbidden,'\n\nAccessDenied\nThe bucket you access does not belong to you.\n60CAE2EBABC3F434350CBC6F\nresource.vipkid.com.cn\n\n',"Tengine,cache15.l2cn1801[92,92,403-1280,M], cache10.l2cn1801[93,0], vcache21.cn2560[0,0,403-0,H], vcache21.cn2560[2,0]","47.246.42.0/24,47.246.41.0/24,47.246.42.0/24,47.246.41.0/24,47.246.42.0/24,47.246.41.0/24,47.246.42.0/24,47.246.41.0/24","AS24429,AS24429,AS24429,AS24429,AS24429,AS24429,AS24429,AS24429","ALISOFT Aliyun Computing Co. LTD,ALISOFT Aliyun Computing Co. LTD,ALISOFT Aliyun Computing Co. LTD,ALISOFT Aliyun Computing Co. LTD,ALISOFT Aliyun Computing Co. LTD,ALISOFT Aliyun Computing Co. LTD,ALISOFT Aliyun Computing Co. LTD,ALISOFT Aliyun Computing Co. LTD","美国加利福尼亚圣克拉拉,美国加利福尼亚圣克拉拉,美国加利福尼亚圣克拉拉,美国加利福尼亚圣克拉拉,美国加利福尼亚圣克拉拉,美国加利福尼亚圣克拉拉,美国加利福尼亚圣克拉拉,美国加利福尼亚圣克拉拉","阿里巴巴,阿里巴巴,阿里巴巴,阿里巴巴,阿里巴巴,阿里巴巴,阿里巴巴,阿里巴巴",CertSpotterQuery
287,1,1,1,http://rota.vipkid.com.cn,rota.vipkid.com.cn,1,ali-public-noncore-nowaf.vipkid.com.cn,39.105.225.55,1,0,80,403,Forbidden,403 Forbidden,,39.104.0.0/15,AS37963,Hangzhou Alibaba Advertising Co. Ltd.,中国北京北京市,阿里云,Brute
290,1,1,1,https://rota.vipkid.com.cn,rota.vipkid.com.cn,1,ali-public-noncore-nowaf.vipkid.com.cn,39.105.225.55,1,0,443,403,Forbidden,403 Forbidden,,39.104.0.0/15,AS37963,Hangzhou Alibaba Advertising Co. Ltd.,中国北京北京市,阿里云,Brute
106,1,1,1,http://s.vipkid.com.cn,s.vipkid.com.cn,1,ali-public-core-waf.vipkid.com.cn,39.97.5.223,1,1,80,404,,Whitelabel Error Page,,39.97.0.0/17,AS37963,Hangzhou Alibaba Advertising Co. Ltd.,中国北京北京市,阿里云,IP138Query
111,1,1,1,https://s.vipkid.com.cn,s.vipkid.com.cn,1,ali-public-core-waf.vipkid.com.cn,39.97.5.223,1,1,443,404,,Whitelabel Error Page,,39.97.0.0/17,AS37963,Hangzhou Alibaba Advertising Co. Ltd.,中国北京北京市,阿里云,IP138Query
174,1,1,1,http://sc.vipkid.com.cn,sc.vipkid.com.cn,1,sc.vipkid.com.cn,123.57.114.75,1,1,80,200,OK,Welcome to nginx!,,123.57.64.0/18,AS37963,Hangzhou Alibaba Advertising Co. Ltd.,中国北京北京市,阿里云,IP138Query
180,1,1,1,https://sc.vipkid.com.cn,sc.vipkid.com.cn,1,sc.vipkid.com.cn,123.57.114.75,1,1,443,200,OK,Welcome to nginx!,,123.57.64.0/18,AS37963,Hangzhou Alibaba Advertising Co. Ltd.,中国北京北京市,阿里云,IP138Query
319,0,0,1,https://search.vipkid.com.cn,search.vipkid.com.cn,1,search.vipkid.com.cn,54.223.171.228,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='search.vipkid.com.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001C10D22DD90>, 'Connection to search.vipkid.com.cn timed out. (connect timeout=13)'))""),)",,,54.223.128.0/17,AS55960,Beijing Guanghuan Xinwang Digital,中国北京北京市,联通,RiddlerQuery
323,0,0,1,http://search.vipkid.com.cn,search.vipkid.com.cn,1,search.vipkid.com.cn,54.223.171.228,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='search.vipkid.com.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000001C10D22DBB0>, 'Connection to search.vipkid.com.cn timed out. (connect timeout=13)'))""),)",,,54.223.128.0/17,AS55960,Beijing Guanghuan Xinwang Digital,中国北京北京市,联通,RiddlerQuery
134,1,1,1,http://security.vipkid.com.cn,security.vipkid.com.cn,1,ali-public-noncore-waf.vipkid.com.cn,39.105.226.119,1,0,80,200,OK,首页 | VIPKID安全响应中心,,39.104.0.0/15,AS37963,Hangzhou Alibaba Advertising Co. Ltd.,中国北京北京市,阿里云,IP138Query
138,1,1,1,https://security.vipkid.com.cn,security.vipkid.com.cn,1,ali-public-noncore-waf.vipkid.com.cn,39.105.226.119,1,0,443,200,OK,首页 | VIPKID安全响应中心,,39.104.0.0/15,AS37963,Hangzhou Alibaba Advertising Co. Ltd.,中国北京北京市,阿里云,IP138Query
376,1,1,1,https://sem.vipkid.com.cn,sem.vipkid.com.cn,1,ali-public-core-waf.vipkid.com.cn,39.97.5.223,1,1,443,200,OK,免费试听_1对1北美外教试听礼包免费领取_VIPKID在线青少儿英语,"Tengine,cache66.l2cm10-9[74,0], cache4.cn682[119,0]",39.97.0.0/17,AS37963,Hangzhou Alibaba Advertising Co. Ltd.,中国北京北京市,阿里云,IP138Query
379,1,1,1,http://sem.vipkid.com.cn,sem.vipkid.com.cn,1,ali-public-core-waf.vipkid.com.cn,39.97.5.223,1,1,80,200,OK,免费试听_1对1北美外教试听礼包免费领取_VIPKID在线青少儿英语,"Tengine,cache35.l2cm10-9[65,0], cache20.cn682[106,0]",39.97.0.0/17,AS37963,Hangzhou Alibaba Advertising Co. Ltd.,中国北京北京市,阿里云,IP138Query
114,1,1,1,http://sensorsdata.vipkid.com.cn,sensorsdata.vipkid.com.cn,1,sensorsdata.vipkid.com.cn.damiwangxiao.com,47.95.191.227,1,1,80,200,OK,Welcome to nginx!,,47.94.0.0/15,AS37963,Hangzhou Alibaba Advertising Co. Ltd.,中国北京北京市,阿里云,IP138Query
119,1,1,1,https://sensorsdata.vipkid.com.cn,sensorsdata.vipkid.com.cn,1,sensorsdata.vipkid.com.cn.damiwangxiao.com,47.95.191.227,1,1,443,200,OK,Welcome to nginx!,,47.94.0.0/15,AS37963,Hangzhou Alibaba Advertising Co. Ltd.,中国北京北京市,阿里云,IP138Query
267,1,1,1,http://sentry.vipkid.com.cn,sentry.vipkid.com.cn,1,ali-public-noncore-waf.vipkid.com.cn,39.105.226.119,1,0,80,200,OK,'',,39.104.0.0/15,AS37963,Hangzhou Alibaba Advertising Co. Ltd.,中国北京北京市,阿里云,Brute
274,1,1,1,https://sentry.vipkid.com.cn,sentry.vipkid.com.cn,1,ali-public-noncore-waf.vipkid.com.cn,39.105.226.119,1,0,443,200,OK,'',,39.104.0.0/15,AS37963,Hangzhou Alibaba Advertising Co. Ltd.,中国北京北京市,阿里云,Brute
496,0,0,1,http://shield.vipkid.com.cn,shield.vipkid.com.cn,1,shield.vipkid.com.cn,10.106.3.65,0,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='shield.vipkid.com.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000001C10D2EB910>, 'Connection to shield.vipkid.com.cn timed out. (connect timeout=13)'))""),)",,,10.0.0.0/8,AS-,-,内网IP,内网IP,Brute
497,0,0,1,https://shield.vipkid.com.cn,shield.vipkid.com.cn,1,shield.vipkid.com.cn,10.106.3.65,0,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='shield.vipkid.com.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001C10D317580>, 'Connection to shield.vipkid.com.cn timed out. (connect timeout=13)'))""),)",,,10.0.0.0/8,AS-,-,内网IP,内网IP,Brute
224,0,0,1,https://short-access-signal-1v1-ali-gtm.vipkid.com.cn,short-access-signal-1v1-ali-gtm.vipkid.com.cn,1,"short-access-signal-1v1-ali.vipkid.com.cn.w.cdngslb.com,short-access-signal-1v1-ali.vipkid.com.cn.w.cdngslb.com,short-access-signal-1v1-ali.vipkid.com.cn.w.cdngslb.com,short-access-signal-1v1-ali.vipkid.com.cn.w.cdngslb.com,short-access-signal-1v1-ali.vipkid.com.cn.w.cdngslb.com,short-access-signal-1v1-ali.vipkid.com.cn.w.cdngslb.com,short-access-signal-1v1-ali.vipkid.com.cn.w.cdngslb.com,short-access-signal-1v1-ali.vipkid.com.cn.w.cdngslb.com,short-access-signal-1v1-ali.vipkid.com.cn.w.cdngslb.com,short-access-signal-1v1-ali.vipkid.com.cn.w.cdngslb.com,short-access-signal-1v1-ali.vipkid.com.cn.w.cdngslb.com,short-access-signal-1v1-ali.vipkid.com.cn.w.cdngslb.com,short-access-signal-1v1-ali.vipkid.com.cn.w.cdngslb.com,short-access-signal-1v1-ali.vipkid.com.cn.w.cdngslb.com,short-access-signal-1v1-ali.vipkid.com.cn.w.cdngslb.com,short-access-signal-1v1-ali.vipkid.com.cn.w.cdngslb.com","163.181.23.229,163.181.23.231,163.181.39.223,163.181.39.227,163.181.39.228,163.181.39.230,47.89.66.200,47.89.66.201,47.89.66.202,47.89.66.203,47.246.4.170,47.246.4.171,47.246.4.172,47.246.4.173,163.181.23.225,163.181.23.227","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1",1,443,,"(MaxRetryError(""HTTPSConnectionPool(host='short-access-signal-1v1-ali-gtm.vipkid.com.cn', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(1, '[SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] sslv3 alert handshake failure (_ssl.c:1123)')))""),)",,,"163.181.23.0/24,163.181.23.0/24,163.181.36.0/22,163.181.36.0/22,163.181.36.0/22,163.181.36.0/22,47.89.66.0/24,47.89.66.0/24,47.89.66.0/24,47.89.66.0/24,47.246.4.0/24,47.246.4.0/24,47.246.4.0/24,47.246.4.0/24,163.181.23.0/24,163.181.23.0/24","AS-,AS-,AS-,AS-,AS-,AS-,AS24429,AS24429,AS24429,AS24429,AS24429,AS24429,AS24429,AS24429,AS-,AS-","-,-,-,-,-,-,ALISOFT Aliyun Computing Co. LTD,ALISOFT Aliyun Computing Co. LTD,ALISOFT Aliyun Computing Co. LTD,ALISOFT Aliyun Computing Co. LTD,ALISOFT Aliyun Computing Co. LTD,ALISOFT Aliyun Computing Co. LTD,ALISOFT Aliyun Computing Co. LTD,ALISOFT Aliyun Computing Co. LTD,-,-","美国加利福尼亚,美国加利福尼亚,美国加利福尼亚,美国加利福尼亚,美国加利福尼亚,美国加利福尼亚,日本大阪府大阪,日本大阪府大阪,日本大阪府大阪,日本大阪府大阪,美国加利福尼亚圣克拉拉,美国加利福尼亚圣克拉拉,美国加利福尼亚圣克拉拉,美国加利福尼亚圣克拉拉,美国加利福尼亚,美国加利福尼亚","阿里巴巴,阿里巴巴,阿里巴巴,阿里巴巴,阿里巴巴,阿里巴巴,KDDI,KDDI,KDDI,KDDI,阿里巴巴,阿里巴巴,阿里巴巴,阿里巴巴,阿里巴巴,阿里巴巴",AlienVaultQuery
226,0,1,1,http://short-access-signal-1v1-ali-gtm.vipkid.com.cn,short-access-signal-1v1-ali-gtm.vipkid.com.cn,1,"short-access-signal-1v1-ali.vipkid.com.cn.w.cdngslb.com,short-access-signal-1v1-ali.vipkid.com.cn.w.cdngslb.com,short-access-signal-1v1-ali.vipkid.com.cn.w.cdngslb.com,short-access-signal-1v1-ali.vipkid.com.cn.w.cdngslb.com,short-access-signal-1v1-ali.vipkid.com.cn.w.cdngslb.com,short-access-signal-1v1-ali.vipkid.com.cn.w.cdngslb.com,short-access-signal-1v1-ali.vipkid.com.cn.w.cdngslb.com,short-access-signal-1v1-ali.vipkid.com.cn.w.cdngslb.com,short-access-signal-1v1-ali.vipkid.com.cn.w.cdngslb.com,short-access-signal-1v1-ali.vipkid.com.cn.w.cdngslb.com,short-access-signal-1v1-ali.vipkid.com.cn.w.cdngslb.com,short-access-signal-1v1-ali.vipkid.com.cn.w.cdngslb.com,short-access-signal-1v1-ali.vipkid.com.cn.w.cdngslb.com,short-access-signal-1v1-ali.vipkid.com.cn.w.cdngslb.com,short-access-signal-1v1-ali.vipkid.com.cn.w.cdngslb.com,short-access-signal-1v1-ali.vipkid.com.cn.w.cdngslb.com","163.181.23.229,163.181.23.231,163.181.39.223,163.181.39.227,163.181.39.228,163.181.39.230,47.89.66.200,47.89.66.201,47.89.66.202,47.89.66.203,47.246.4.170,47.246.4.171,47.246.4.172,47.246.4.173,163.181.23.225,163.181.23.227","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1",1,80,502,Bad Gateway,'',"Tengine,ens-vcache2.cn3518[0,0,502-257,M], ens-vcache15.cn3518[26,2,502001]","163.181.23.0/24,163.181.23.0/24,163.181.36.0/22,163.181.36.0/22,163.181.36.0/22,163.181.36.0/22,47.89.66.0/24,47.89.66.0/24,47.89.66.0/24,47.89.66.0/24,47.246.4.0/24,47.246.4.0/24,47.246.4.0/24,47.246.4.0/24,163.181.23.0/24,163.181.23.0/24","AS-,AS-,AS-,AS-,AS-,AS-,AS24429,AS24429,AS24429,AS24429,AS24429,AS24429,AS24429,AS24429,AS-,AS-","-,-,-,-,-,-,ALISOFT Aliyun Computing Co. LTD,ALISOFT Aliyun Computing Co. LTD,ALISOFT Aliyun Computing Co. LTD,ALISOFT Aliyun Computing Co. LTD,ALISOFT Aliyun Computing Co. LTD,ALISOFT Aliyun Computing Co. LTD,ALISOFT Aliyun Computing Co. LTD,ALISOFT Aliyun Computing Co. LTD,-,-","美国加利福尼亚,美国加利福尼亚,美国加利福尼亚,美国加利福尼亚,美国加利福尼亚,美国加利福尼亚,日本大阪府大阪,日本大阪府大阪,日本大阪府大阪,日本大阪府大阪,美国加利福尼亚圣克拉拉,美国加利福尼亚圣克拉拉,美国加利福尼亚圣克拉拉,美国加利福尼亚圣克拉拉,美国加利福尼亚,美国加利福尼亚","阿里巴巴,阿里巴巴,阿里巴巴,阿里巴巴,阿里巴巴,阿里巴巴,KDDI,KDDI,KDDI,KDDI,阿里巴巴,阿里巴巴,阿里巴巴,阿里巴巴,阿里巴巴,阿里巴巴",AlienVaultQuery
13,1,1,1,http://short-access-signal-1v1-ali.vipkid.com.cn,short-access-signal-1v1-ali.vipkid.com.cn,1,e7821.a.akamaiedge.net,104.82.224.45,1,1,80,200,OK,Welcome to nginx!,"Tengine,cache27.l2cn2600[128,0], ens-vcache19.cn3518[138,0]",104.82.224.0/20,AS20940,AKAMAI-ASN1,英国伦敦伦敦,阿卡迈,CertSpotterQuery
22,1,1,1,https://short-access-signal-1v1-ali.vipkid.com.cn,short-access-signal-1v1-ali.vipkid.com.cn,1,e7821.a.akamaiedge.net,104.82.224.45,1,1,443,200,OK,Welcome to nginx!,"Tengine,cache62.l2cn2600[131,0], ens-vcache4.cn3518[146,0]",104.82.224.0/20,AS20940,AKAMAI-ASN1,英国伦敦伦敦,阿卡迈,CertSpotterQuery
473,0,0,1,http://sia.vipkid.com.cn,sia.vipkid.com.cn,1,sia.vipkid.com.cn,10.19.52.169,0,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='sia.vipkid.com.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000001C10D3B80D0>, 'Connection to sia.vipkid.com.cn timed out. (connect timeout=13)'))""),)",,,10.0.0.0/8,AS-,-,内网IP,内网IP,Brute
474,0,0,1,https://sia.vipkid.com.cn,sia.vipkid.com.cn,1,sia.vipkid.com.cn,10.19.52.169,0,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='sia.vipkid.com.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001C10D3D0EE0>, 'Connection to sia.vipkid.com.cn timed out. (connect timeout=13)'))""),)",,,10.0.0.0/8,AS-,-,内网IP,内网IP,Brute
149,1,1,1,http://smart.vipkid.com.cn,smart.vipkid.com.cn,1,ali-public-core-waf.vipkid.com.cn,39.97.5.223,1,0,80,403,Forbidden,403 Forbidden,,39.97.0.0/17,AS37963,Hangzhou Alibaba Advertising Co. Ltd.,中国北京北京市,阿里云,IP138Query
154,1,1,1,https://smart.vipkid.com.cn,smart.vipkid.com.cn,1,ali-public-core-waf.vipkid.com.cn,39.97.5.223,1,0,443,403,Forbidden,403 Forbidden,,39.97.0.0/17,AS37963,Hangzhou Alibaba Advertising Co. Ltd.,中国北京北京市,阿里云,IP138Query
314,0,0,1,http://smtp03.vipkid.com.cn,smtp03.vipkid.com.cn,1,smtp03.vipkid.com.cn,103.244.234.246,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='smtp03.vipkid.com.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000001C10B8A4400>, 'Connection to smtp03.vipkid.com.cn timed out. (connect timeout=13)'))""),)",,,103.244.232.0/22,AS4808,China Unicom,中国北京北京市,电信,Sublist3rQuery
316,0,0,1,https://smtp03.vipkid.com.cn,smtp03.vipkid.com.cn,1,smtp03.vipkid.com.cn,103.244.234.246,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='smtp03.vipkid.com.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001C10B8A4FA0>, 'Connection to smtp03.vipkid.com.cn timed out. (connect timeout=13)'))""),)",,,103.244.232.0/22,AS4808,China Unicom,中国北京北京市,电信,Sublist3rQuery
311,0,0,1,https://smtp04.vipkid.com.cn,smtp04.vipkid.com.cn,1,smtp04.vipkid.com.cn,103.244.234.247,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='smtp04.vipkid.com.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001C10B8A47C0>, 'Connection to smtp04.vipkid.com.cn timed out. (connect timeout=13)'))""),)",,,103.244.232.0/22,AS4808,China Unicom,中国北京北京市,电信,Sublist3rQuery
315,0,0,1,http://smtp04.vipkid.com.cn,smtp04.vipkid.com.cn,1,smtp04.vipkid.com.cn,103.244.234.247,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='smtp04.vipkid.com.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000001C10B6E4D30>, 'Connection to smtp04.vipkid.com.cn timed out. (connect timeout=13)'))""),)",,,103.244.232.0/22,AS4808,China Unicom,中国北京北京市,电信,Sublist3rQuery
245,1,1,1,http://songbird-c.vipkid.com.cn,songbird-c.vipkid.com.cn,1,"alpha-t.s.dinocdn.com,alpha-t.s.dinocdn.com,alpha-t.s.dinocdn.com","111.230.161.73,49.234.241.35,192.144.195.25","1,1,1",1,80,200,OK,Welcome to nginx!,openresty,"111.230.160.0/23,49.234.240.0/20,192.144.192.0/19","AS45090,AS45090,AS45090","Shenzhen Tencent Computer Systems Company Limited,Shenzhen Tencent Computer Systems Company Limited,Shenzhen Tencent Computer Systems Company Limited","中国广东省广州市,中国上海上海市,中国北京北京市","电信,电信,电信",AlienVaultQuery
249,1,1,1,https://songbird-c.vipkid.com.cn,songbird-c.vipkid.com.cn,1,"alpha-t.s.dinocdn.com,alpha-t.s.dinocdn.com,alpha-t.s.dinocdn.com","111.230.161.73,49.234.241.35,192.144.195.25","1,1,1",1,443,200,OK,Welcome to nginx!,openresty,"111.230.160.0/23,49.234.240.0/20,192.144.192.0/19","AS45090,AS45090,AS45090","Shenzhen Tencent Computer Systems Company Limited,Shenzhen Tencent Computer Systems Company Limited,Shenzhen Tencent Computer Systems Company Limited","中国广东省广州市,中国上海上海市,中国北京北京市","电信,电信,电信",AlienVaultQuery
86,1,1,1,http://songbird-g.vipkid.com.cn,songbird-g.vipkid.com.cn,1,"alpha-t.s.dinocdn.com,alpha-t.s.dinocdn.com,alpha-t.s.dinocdn.com","111.230.161.73,49.234.241.35,192.144.195.25","1,1,1",1,80,200,OK,Welcome to nginx!,openresty,"111.230.160.0/23,49.234.240.0/20,192.144.192.0/19","AS45090,AS45090,AS45090","Shenzhen Tencent Computer Systems Company Limited,Shenzhen Tencent Computer Systems Company Limited,Shenzhen Tencent Computer Systems Company Limited","中国广东省广州市,中国上海上海市,中国北京北京市","电信,电信,电信",CrtshQuery
95,1,1,1,https://songbird-g.vipkid.com.cn,songbird-g.vipkid.com.cn,1,"alpha-t.s.dinocdn.com,alpha-t.s.dinocdn.com,alpha-t.s.dinocdn.com","111.230.161.73,49.234.241.35,192.144.195.25","1,1,1",1,443,200,OK,Welcome to nginx!,openresty,"111.230.160.0/23,49.234.240.0/20,192.144.192.0/19","AS45090,AS45090,AS45090","Shenzhen Tencent Computer Systems Company Limited,Shenzhen Tencent Computer Systems Company Limited,Shenzhen Tencent Computer Systems Company Limited","中国广东省广州市,中国上海上海市,中国北京北京市","电信,电信,电信",CrtshQuery
455,0,0,1,https://sp.vipkid.com.cn,sp.vipkid.com.cn,1,sp.vipkid.com.cn,172.20.8.13,0,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='sp.vipkid.com.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001C10B770D00>, 'Connection to sp.vipkid.com.cn timed out. (connect timeout=13)'))""),)",,,172.16.0.0/12,AS-,-,内网IP,内网IP,Brute
456,0,0,1,http://sp.vipkid.com.cn,sp.vipkid.com.cn,1,sp.vipkid.com.cn,172.20.8.13,0,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='sp.vipkid.com.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000001C10D2A6FD0>, 'Connection to sp.vipkid.com.cn timed out. (connect timeout=13)'))""),)",,,172.16.0.0/12,AS-,-,内网IP,内网IP,Brute
446,0,0,1,http://spam.vipkid.com.cn,spam.vipkid.com.cn,1,spam.vipkid.com.cn,172.20.242.181,0,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='spam.vipkid.com.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000001C10B7191C0>, 'Connection to spam.vipkid.com.cn timed out. (connect timeout=13)'))""),)",,,172.16.0.0/12,AS-,-,内网IP,内网IP,Brute
447,0,0,1,https://spam.vipkid.com.cn,spam.vipkid.com.cn,1,spam.vipkid.com.cn,172.20.242.181,0,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='spam.vipkid.com.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001C10CDFD400>, 'Connection to spam.vipkid.com.cn timed out. (connect timeout=13)'))""),)",,,172.16.0.0/12,AS-,-,内网IP,内网IP,Brute
283,1,1,1,http://speaker.vipkid.com.cn,speaker.vipkid.com.cn,1,ali-public-core-waf.vipkid.com.cn,39.97.5.223,1,1,80,200,,CT Service测评系统,,39.97.0.0/17,AS37963,Hangzhou Alibaba Advertising Co. Ltd.,中国北京北京市,阿里云,Brute
289,1,1,1,https://speaker.vipkid.com.cn,speaker.vipkid.com.cn,1,ali-public-core-waf.vipkid.com.cn,39.97.5.223,1,1,443,200,,CT Service测评系统,,39.97.0.0/17,AS37963,Hangzhou Alibaba Advertising Co. Ltd.,中国北京北京市,阿里云,Brute
391,0,0,1,http://spiderman.vipkid.com.cn,spiderman.vipkid.com.cn,1,ali-office-noncore.vipkid.com.cn,10.21.209.209,0,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='spiderman.vipkid.com.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000001C10CA71C70>, 'Connection to spiderman.vipkid.com.cn timed out. (connect timeout=13)'))""),)",,,10.0.0.0/8,AS-,-,内网IP,内网IP,IP138Query
392,0,0,1,https://spiderman.vipkid.com.cn,spiderman.vipkid.com.cn,1,ali-office-noncore.vipkid.com.cn,10.21.209.209,0,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='spiderman.vipkid.com.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001C10CA843A0>, 'Connection to spiderman.vipkid.com.cn timed out. (connect timeout=13)'))""),)",,,10.0.0.0/8,AS-,-,内网IP,内网IP,IP138Query
